site_id,region,sub_region,city,lat,lng,priority,demographic,grid_type,fiber_pop,ssrf,batch
50807,North,N1,Rawalpindi,33.56166,73.13443,Sharing,Suburban,Good Grid,FTTS ,,Batch-2
50810,North,N1,Rawalpindi,33.54896,73.122836,New Construction,Suburban,Good Grid,0,,Batch-2
50815,North,N1,Islamabad,33.735155,73.07767,New Construction,Rural,Good Grid,0,,Batch-2
51360,North,N1,Islamabad,33.677378,72.991277,New Construction,Urban,Good Grid,FTTS ,,Batch-2
52025,North,N1,Islamabad,33.710999,73.089765,New Construction,Urban,Good Grid,0,,Batch-2
52191,North,N1,Rawalpindi,33.579361,73.048826,Sharing,Urban,Good Grid,FTTS,,Batch-2
52517,North,N1,Gujar Khan_Rural,33.2432,73.32,Sharing,Urban,Bad Grid,Fiber POP,,Batch-2
52572,North,N1,Rawalpindi,33.48822,73.07436,Sharing,Urban,Good Grid,0,,Batch-2
52652,North,N1,Rawalpindi,33.527687,73.066318,New Construction,Urban,Good Grid,0,,Batch-2
52763,North,N3,Swat Rani Zai_Rural,34.610932,71.971414,New Construction,Rural,Good Grid,0,,Batch-2
52799,North,N1,Rawalpindi,33.52148,73.1588,New Construction,Suburban,Good Grid,FTTS ,,Batch-2
53196,North,N1,Taxila_Rural,33.678971,72.825253,New Construction,Suburban,Good Grid,0,,Batch-2
53320,North,N1,Rawalpindi,33.489165,73.094638,New Construction,Urban,Good Grid,0,,Batch-2
53324,North,N1,Hazro_Rural,33.924881,72.42566,New Construction,Rural,Good Grid,0,,Batch-2
53353,North,N1,Rawalpindi,33.526738,73.092091,New Construction,Urban,Good Grid,0,,Batch-2
53578,North,N1,Rawalpindi,33.497116,73.108421,New Construction,Urban,Good Grid,0,,Batch-2
53579,North,N1,Islamabad,33.641355,73.039252,Sharing,Urban,Good Grid,0,,Batch-2
53619,North,N1,Kahuta,33.592818,73.391837,Sharing,Urban,Good Grid,0,,Batch-2
62025,South,S1,Karachi,25.00611,67.12438,Sharing,Suburban,Bad Grid,0,,Batch-2
62396,South,S1,Karachi,24.962489,66.950655,New Construction,Urban,Good Grid,0,,Batch-2
62397,South,S3,Quetta,30.154411,66.985161,New Construction,Suburban,Good Grid,Planned Fiber POP,,Batch-2
62398,South,S3,Quetta,30.211811,66.992317,New Construction,Urban,Good Grid,0,,Batch-2
62399,South,S3,Quetta,30.210812,66.970286,New Construction,Suburban,Poor Grid,0,,Batch-2
62400,South,S2,Hyderabad,25.34135,68.359693,New Construction,Urban,Poor Grid,0,,Batch-2
62401,South,S4,Qambar,27.592969,68.001905,New Construction,Suburban,Poor Grid,0,,Batch-2
62402,South,S2,Umerkot,25.360986,69.732718,New Construction,Rural,Good Grid,0,,Batch-2
62403,South,S4,Kandhkot,28.24513,69.17641,Sharing,Urban,Bad Grid,0,,Batch-2
53787,North,N2,-,33.94782,72.07091,Sharing,Rural,Bad Grid,0,,Batch-2
62404,South,S4,Shadadpur,25.913632,68.613573,New Construction,Suburban,Bad Grid,0,,Batch-2
62405,South,S3,Chaman_Rural,30.9086,66.51,New Construction,Urban,Bad Grid,0,,Batch-2
62407,South,S3,Quetta Saddar_Rural,30.365159,66.959181,New Construction,Urban,Bad Grid,0,,Batch-2
62408,South,S3,Quetta,30.2526,66.9507,Sharing,Suburban,Good Grid,Fiber POP,,Batch-2
62409,South,S3,Quetta City_Rural,30.243,66.9281,Sharing,Suburban,Good Grid,0,,Batch-2
62410,South,S3,Quetta,30.23232,66.957014,New Construction,Suburban,Good Grid,0,,Batch-2
62411,South,S3,Quetta,30.221479,67.038205,New Construction,Suburban,Good Grid,0,,Batch-2
62413,South,S1,Karachi,25.092162,67.013228,Sharing,Rural,Prime,0,,Batch-2
62414,South,S1,Karachi,24.910673,67.054457,New Construction,Urban,Poor Grid,Fiber POP,,Batch-2
62415,South,S1,Karachi,24.85191,67.084496,New Construction,Dense Urban,Good Grid,0,,Batch-2
62416,South,S1,Karachi,24.939154,66.971229,New Construction,Urban,Bad Grid,0,,Batch-2
62345,South,S1,Karachi,24.9348,67.0162,Sharing,Dense Urban,Bad Grid,0,,Batch-2
62417,South,S1,Karachi,24.944725,67.101078,New Construction,Urban,Good Grid,0,,Batch-2
62418,South,S1,Karachi,24.916,67.0729,Sharing,Urban,Good Grid,0,,Batch-2
62419,South,S4,Mehar_Rural,27.087566,67.925528,Sharing,Rural,Bad Grid,0,,Batch-2
62420,South,S4,Nawabshah,26.2445,68.4436,Sharing,Rural,Good Grid,0,,Batch-2
62421,South,S4,Tando Adam,25.75611,68.66691,Sharing,Suburban,Good Grid,0,Yes,Batch-2
62423,South,S3,Quetta,30.161821,67.015761,New Construction,Urban,Good Grid,0,,Batch-2
62424,South,S3,Pishin_Rural,30.5361,66.9022,Sharing,Rural,Bad Grid,Fiber POP,,Batch-2
53788,North,N1,Rawalpindi,33.514685,73.104724,Sharing,Urban,Good Grid,0,,Batch-2
53789,North,N1,Rawalpindi,33.584516,73.059094,New Construction,Urban,Good Grid,0,,Batch-2
53790,North,N1,Rawalpindi,33.539643,73.022374,New Construction,Suburban,Good Grid,0,,Batch-2
53793,North,N2,Peshawar,34.038828,71.606032,New Construction,Urban,Good Grid,0,,Batch-2
53795,North,N3,Haripur_Rural,33.770655,72.858466,New Construction,Rural,Good Grid,0,,Batch-2
53796,North,N1,Rawalpindi,33.5936,73.0273,Sharing,Urban,Good Grid,0,,Batch-2
53797,North,N2,Nowshera_Rural,34.029754,71.984267,New Construction,Suburban,Good Grid,0,,Batch-2
53798,North,N2,Peshawar,34.00195,71.609264,New Construction,Suburban,Good Grid,FTTS ,,Batch-2
53799,North,N2,Charsadda_Rural,34.180605,71.804795,New Construction,Rural,Bad Grid,0,,Batch-2
53800,North,N2,Jehangira_Rural,33.980415,72.173392,New Construction,Rural,Good Grid,0,,Batch-2
62425,South,S2,Tando Muhammad Khan,25.130526,68.542633,New Construction,Suburban,Good Grid,0,,Batch-2
62426,South,S2,Sehwan,26.427417,67.858143,New Construction,Rural,Bad Grid,0,,Batch-2
62427,South,S3,Killa Saifullah_Rural,30.702934,68.356398,New Construction,Rural,Bad Grid,0,,Batch-2
62428,South,S4,Jacobabad,28.271361,68.452754,New Construction,Urban,Prime,Fiber POP,,Batch-2
53801,North,N2,Peshawar,34.011629,71.51116,New Construction,Urban,Poor Grid,FTTS ,,Batch-2
53802,North,N2,Peshawar,34.008277,71.499697,Sharing,Urban,Good Grid,FTTS ,,Batch-2
53803,North,N2,Peshawar,34.00403,71.596351,New Construction,Dense Urban,Good Grid,Fiber POP,,Batch-2
62429,South,S1,Karachi,24.899998,67.063155,New Construction,Dense Urban,Good Grid,0,,Batch-2
62430,South,S2,Nawabshah,26.238253,68.419681,New Construction,Suburban,Bad Grid,0,,Batch-2
62431,South,S3,Quetta,30.186184,66.95711,New Construction,Suburban,Good Grid,0,,Batch-2
62432,South,S4,Warah_Rural,27.499948,67.906376,New Construction,Rural,Bad Grid,0,,Batch-2
62433,South,S1,Karachi,24.849926,67.336932,New Construction,Rural,Bad Grid,0,,Batch-2
62435,South,S1,Karachi,24.854386,67.11137,New Construction,Urban,Bad Grid,0,,Batch-2
62436,South,S1,Karachi,24.85875,67.24674,Sharing,Urban,Good Grid,0,,Batch-2
62437,South,S1,Karachi,24.88044,66.98545,Sharing,Urban,Good Grid,0,,Batch-2
62438,South,S1,Karachi,24.959836,67.143785,New Construction,Urban,Good Grid,0,,Batch-2
62439,South,S1,Karachi,24.980954,67.108531,New Construction,Urban,Poor Grid,0,,Batch-2
62440,South,S1,Karachi,24.853031,67.282048,New Construction,Suburban,Bad Grid,0,,Batch-2
62441,South,S1,Karachi,24.99485,67.190731,New Construction,Rural,Prime,0,,Batch-2
62442,South,S1,Karachi,25.016572,67.157409,New Construction,Suburban,Prime,0,,Batch-2
62443,South,S1,Karachi,25.003778,67.155266,New Construction,Suburban,Bad Grid,0,,Batch-2
62444,South,S1,Karachi,25.026589,67.081985,New Construction,Urban,Good Grid,0,,Batch-2
62447,South,S1,Karachi,24.950707,66.953748,New Construction,Urban,Bad Grid,0,,Batch-2
62448,South,S1,Karachi,24.959053,66.930457,New Construction,Suburban,Bad Grid,Planned Fiber POP,,Batch-2
62449,South,S1,Karachi,24.936226,66.953208,New Construction,Urban,Bad Grid,0,,Batch-2
62451,South,S3,Quetta City_Rural,30.257188,66.898129,New Construction,Suburban,Bad Grid,0,,Batch-2
62453,South,S3,Quetta,30.18188,66.969286,New Construction,Suburban,Good Grid,0,,Batch-2
62454,South,S3,Quetta,30.156433,67.011446,New Construction,Urban,Poor Grid,0,,Batch-2
62455,South,S3,Quetta,30.158213,66.997693,New Construction,Suburban,Good Grid,0,,Batch-2
62456,South,S3,Quetta,30.146298,67.017697,New Construction,Urban,Good Grid,0,,Batch-2
53804,North,N1,-,33.64659,73.056429,New Construction,Urban,Good Grid,FTTS ,,Batch-2
53805,North,N1,-,33.23254,72.914182,New Construction,Rural,Good Grid,0,,Batch-2
53807,North,N2,-,33.9846,71.485,Sharing,Suburban,Good Grid,FTTS ,,Batch-2
53809,North,N3,-,34.266125,72.148862,New Construction,Rural,Bad Grid,0,,Batch-2
62457,South,S1,Karachi,24.96893,67.063443,New Construction,Urban,Good Grid,FTTS ,,Batch-2
62458,South,S1,Karachi,24.881725,66.994544,New Construction,Dense Urban,Poor Grid,0,,Batch-2
62459,South,S1,Karachi,24.862353,67.048073,New Construction,Urban,Good Grid,0,,Batch-2
62460,South,S1,Karachi,24.78859,67.13029,Sharing,Urban,Good Grid,0,,Batch-2
62461,South,S2,Jati_Rural,24.351002,68.269995,New Construction,Rural,Bad Grid,0,,Batch-2
62463,South,S2,Shahdadpur,25.933081,68.619914,New Construction,Suburban,Poor Grid,0,,Batch-2
62465,South,S2,Matiari_Rural,25.7474,68.4499,Sharing,Rural,Poor Grid,0,,Batch-2
62466,South,S2,Hyderabad,25.502658,68.466912,New Construction,Rural,Bad Grid,0,,Batch-2
62468,South,S3,Quetta,30.0934,66.997039,New Construction,Suburban,Good Grid,0,,Batch-2
62469,South,S3,Quetta,30.078261,66.938591,New Construction,Suburban,Good Grid,0,,Batch-2
62470,South,S4,Larkana,27.534567,68.198697,New Construction,Urban,Bad Grid,0,,Batch-2
62472,South,S4,Miro Khan_Rural,27.757241,68.09155,New Construction,Rural,Bad Grid,0,,Batch-2
62473,South,S4,Garhi Yasin_Rural,27.75633,68.45384,Sharing,Suburban,Bad Grid,0,,Batch-2
62474,South,S4,Dadu_Rural,26.651133,67.711594,New Construction,Rural,Bad Grid,0,,Batch-2
62475,South,S4,Bhiria_Rural,26.861501,68.269009,New Construction,Rural,Bad Grid,0,,Batch-2
62476,South,S4,Gambat,27.354301,68.506547,New Construction,Rural,Good Grid,0,,Batch-2
62477,South,S4,Ranipur,27.30681,68.51308,Sharing,Rural,Bad Grid,0,,Batch-2
62478,South,S4,Kot Diji_Rural,27.31967,68.64933,Sharing,Rural,Bad Grid,0,Yes,Batch-2
53784,North,N2,Peshawar,34.083649,71.604352,Sharing,Suburban,Bad Grid,0,,Batch-2
53786,North,N2,Peshawar_Rural,34.09568,71.50247,Sharing,Suburban,Good Grid,0,,Batch-2
53407,North,N2,Charsadda_Rural,34.212165,71.753521,Sharing,Rural,Bad Grid,0,,Batch-2
62011,South,S2,Hyderabad,25.37195,68.36725,New Construction,Dense Urban,Good Grid,0,,Batch-2
62081,South,S3,Quetta,30.1828,67.0083,New Construction,Urban,Poor Grid,0,,Batch-2
62087,South,S4,Rohri_Rural,27.5598,69.0502,New Construction,Rural,Bad Grid,0,,Batch-2
62392,South,S3,Zhob,31.329916,69.449291,New Construction,Rural,Bad Grid,0,,Batch-2
62393,South,S3,Zhob,31.344006,69.446498,New Construction,Rural,Dark Site,0,,Batch-2
61480,South,S2,Matli_Rural,25.123065,68.88898,New Construction,Rural,Good Grid,0,,Batch-2
53075,North,N2,Kurram Agency,33.5389,70.3456,,Rural,Bad Grid,Planned Fiber POP,,Batch-3
52090,North,N1,Islamabad,33.661,73.0563,,Urban,Good Grid,FTTS ,,Batch-3
53540,North,N2,Peshawar,33.904167,71.357661,,Rural,Prime,0,,Batch-3
51851,North,N1,Rawalpindi,33.526846,73.155079,,Urban,Good Grid,0,,Batch-3
53108,North,N2,F.R. Kohat,33.665224,71.53884,,Rural,Prime,0,Yes,Batch-3
52590,North,N2,Peshawar,34.099917,71.441628,,Rural,Prime,0,,Batch-3
52591,North,N2,Peshawar,34.033651,71.42299,,Urban,Prime,0,,Batch-3
43758,Central,C1,Lahore,31.361974,74.221905,,Rural,Good Grid,0,,Batch-3
50748,North,N2,Peshawar,34.01234,71.543574,,Urban,Good Grid,0,Yes,Batch-3
53069,North,N2,Central Orakzai,33.74496,70.82738,,Rural,Prime,0,,Batch-3
53818,North,N2,Peshawar,33.8042,71.5933,,Rural,Bad Grid,0,,Batch-3
53820,North,N2,Bara,33.90228,71.38093,,Rural,Bad Grid,0,,Batch-3
53821,North,N2,Yake Ghund,34.19997,71.41669,,Suburban,Solar,0,,Batch-3
53825,North,N2,Peshawar,34.164101,71.420588,,Rural,Bad Grid,0,,Batch-3
53826,North,N2,Peshawar,33.798001,71.560284,,Rural,Bad Grid,Fiber POP,Yes,Batch-3
53827,North,N2,Peshawar,33.967859,71.490946,,Urban,Bad Grid,FTTS ,,Batch-3
MUZ 1,North,N3,Muzaffarabad,34.3801,73.4646,,Suburban,Good Grid,0,,Batch-3
53263,North,N3,Muzaffarabad,34.3707,73.46217,,Suburban,Good Grid,0,,Batch-3
53754,North,N3,Haveli_Rural,33.98082,73.7651,,Rural,Good Grid,0,,Batch-3
HJR_OB_2024_1,North,N3,Bagh,33.817575,73.971389,,Rural,Good Grid,0,,Batch-3
KTL_OB_2024_1,North,N3,Kotli,33.5047,73.9918,,Rural,Good Grid,0,,Batch-3
GBSKU 04,North,N3,Skardu,35.28932,75.66163,,Rural,Good Grid,0,,Batch-3
GBSKU 03,North,N3,Skardu,35.30009,75.63059,,Rural,Good Grid,0,,Batch-3
Hun_OB_01,North,N3,Gilgit,36.288149,74.60313,,Rural,Good Grid,0,,Batch-3
GLT_OB_01,North,N3,Gilgit,35.886721,74.460049,,Rural,Good Grid,0,,Batch-3
44028,Central,C2,JHANG,30.712107,71.703798,,Rural,Good Grid,0,,Batch-4
44032,Central,C2,JHANG,30.730965,71.975263,,Rural,Good Grid,0,,Batch-4
44042,Central,C2,JHANG,30.842891,71.825139,,Rural,Good Grid,0,,Batch-4
44057,Central,C2,JHANG,31.404739,72.761435,,Rural,Good Grid,0,,Batch-4
44061,Central,C2,JHANG,30.835996,72.077831,,Suburban,Good Grid,0,Yes,Batch-4
44073,Central,C2,JHANG,31.380678,72.907844,,Rural,Good Grid,0,,Batch-4
44085,Central,C1,LAHORE,31.372935,74.236177,,Suburban,Good Grid,0,,Batch-4
44091,Central,C1,LAHORE,31.371725,74.205522,,Suburban,Good Grid,0,,Batch-4
44093,Central,C1,LAHORE,31.30639,73.20527,,Rural,Good Grid,0,,Batch-4
44094,Central,C1,LAHORE,31.41718,74.239989,,Urban,Good Grid,0,,Batch-4
44098,Central,C1,LAHORE,31.356035,74.254432,,Rural,Good Grid,0,,Batch-4
44100,Central,C1,LAHORE,31.36041,74.182691,,Suburban,Good Grid,0,,Batch-4
44114,Central,C1,KASUR,31.3201,74.487,,Rural,Good Grid,0,Yes,Batch-4
44116,Central,C1,LAHORE,31.3275,74.3774,,Suburban,Bad Grid,0,,Batch-4
44138,Central,C1,LAHORE,31.467501,74.46532,,Urban,Good Grid,Planned Fiber POP,,Batch-4
44228,Central,C3,MUZAFFARGARH,30.500438,70.955544,,Urban,Good Grid,0,,Batch-4
44229,Central,C3,MUZAFFARGARH,30.266109,70.955513,,Rural,Bad Grid,Fiber POP,,Batch-4
44244,Central,C3,MUZAFFARGARH,29.573358,71.010874,,Suburban,Poor Grid,0,,Batch-4
44246,Central,C3,MUZAFFARGARH,29.70077,71.079135,,Suburban,Good Grid,0,,Batch-4
44249,Central,C3,MUZAFFARGARH,29.92225,70.96046,,Suburban,Poor Grid,Planned Fiber POP,Yes,Batch-4
44277,Central,C3,Layyah,30.950005,70.940948,,Suburban,Good Grid,0,,Batch-4
44278,Central,C3,Layyah,30.978929,70.951609,,Suburban,Good Grid,0,,Batch-4
53830,North,N2,Swat,33.5727,71.6494,,Rural,Good Grid,0,,Batch-4
53834,North,N2,Kohat-Hangu,33.53422,71.062523,,Rural,Good Grid,0,,Batch-4
53837,North,N2,Kohat-Hangu,33.5488,71.1051,,Rural,Prime,0,,Batch-4
53839,North,N2,Kohat-Hangu,33.503533,70.915248,,Rural,Good Grid,0,,Batch-4
53840,North,N2,Kohat-Hangu,33.5174,71.48436,,Rural,Good Grid,0,,Batch-4
53841,North,N2,Kohat-Hangu,33.61481,71.45608,,Suburban,Poor Grid,0,,Batch-4
53842,North,N2,Kohat-Hangu,33.592,71.4421,,Urban,Good Grid,0,,Batch-4
53843,North,N2,Kohat-Hangu,33.54654,71.53439,,Rural,Good Grid,0,,Batch-4
53846,North,N2,Kohat-Hangu,33.50839,71.46957,,Rural,Good Grid,0,,Batch-4
Temp-1,North,North-3,Lower Dir,34.8466,71.6763,Sharing,Rural,Bad Grid,Fiber POP,,Batch-Special
Temp-6,North,North-3,Lower Dir,34.687792,72.004169,New Construction,Rural,Good Grid,0,,Batch-Special
Temp-12,North,North-3,Lower Dir,34.826208,71.745141,New Construction,Rural,Good Grid,0,,Batch-Special
Temp-18,North,North-3,Lower Dir,34.94352,71.68456,Sharing,Rural,Prime,0,,Batch-Special
Temp-22,North,North-3,Lower Dir,34.89349,71.69176,Sharing,Rural,Bad Grid,0,,Batch-Special
Temp-23,North,North-3,Lower Dir,34.96154,71.68689,Sharing,Rural,Prime,0,,Batch-Special
Temp-24,North,North-3,Lower Dir,34.95091,71.69273,Sharing,Rural,Solar,0,,Batch-Special
Temp-26,North,North-3,Lower Dir,34.891,71.64435,Sharing,Rural,Prime,0,,Batch-Special
Temp-27,North,North-3,Lower Dir,34.9016,71.6562,New Construction,Rural,Prime,0,,Batch-Special
Temp-28,North,North-3,Lower Dir,34.9414,71.5901,Sharing,Rural,Prime,0,,Batch-Special
Temp-29,North,North-3,Lower Dir,34.8365,71.79039,New Construction,Rural,Good Grid,0,,Batch-Special
Temp-30,North,North-3,Lower Dir,35.03724,71.82559,Sharing,Rural,Poor Grid,0,,Batch-Special
Temp-36,North,North-3,Lower Dir,34.9468,71.8143,New Construction,Rural,Bad Grid,0,,Batch-Special
Temp-37,North,North-3,Lower Dir,34.9489,71.8379,New Construction,Rural,Poor Grid,0,,Batch-Special
Temp-41,North,North-3,Lower Dir,34.8422,71.9153,New Construction,Rural,Bad Grid,Fiber POP,,Batch-Special
Temp-43,North,North-3,Lower Dir,34.8564,71.9499,New Construction,Rural,Good Grid,0,,Batch-Special
Temp-54,North,North-3,Lower Dir,34.815457,71.848484,New Construction,Rural,Good Grid,0,,Batch-Special
Temp-55,North,North-3,Lower Dir,34.9303,71.8024,Sharing,Rural,Prime,0,,Batch-Special
Temp-56,North,North-3,Lower Dir,34.864294,72.057643,New Construction,Rural,Prime,0,,Batch-Special
Temp-57,North,North-3,Lower Dir,34.9176,71.9243,New Construction,Rural,Bad Grid,0,,Batch-Special
Temp-59,North,North-3,Swat,34.8897,72.5803,Sharing,Rural,Prime,Fiber POP,,Batch-Special
Temp-69,North,North-3,Swat,34.8586,72.56266,New Construction,Rural,Bad Grid,0,,Batch-Special
Temp-70,North,North-3,Swat,34.8165,72.5022,Sharing,Rural,Prime,0,,Batch-Special
Temp-103,North,North-3,Upper Dir,34.97403,72.13554,Sharing,Rural,Prime,0,,Batch-Special
Temp-106,North,North-3,Upper Dir,35.02025,72.08841,Sharing,Rural,Prime,0,,Batch-Special
Temp-111,North,North-3,Upper Dir,35.1062,71.7882,Sharing,Rural,Poor Grid,0,,Batch-Special
Temp-112,North,North-3,Upper Dir,35.089,71.7635,Sharing,Rural,Bad Grid,0,,Batch-Special
Temp-115,North,North-3,Upper Dir,35.1035,72.00695,New Construction,Rural,Prime,Fiber POP,,Batch-Special
Temp-119,North,North-3,Upper Dir,35.3983,72.1541,Sharing,Rural,Prime,0,,Batch-Special
Temp-120,North,North-3,Upper Dir,35.3555,72.1587,Sharing,Rural,Prime,0,,Batch-Special
Temp-125,North,North-3,Upper Dir,35.054502,71.933759,New Construction,Rural,Prime,0,,Batch-Special
Temp-127,North,North-3,Upper Dir,35.34583,71.96606,Sharing,Rural,Prime,0,,Batch-Special
Temp-128,North,North-3,Upper Dir,35.2675,71.9892,Sharing,Rural,Bad Grid,0,,Batch-Special
Temp-129,North,North-3,Upper Dir,35.1882,72.0133,Sharing,Rural,Prime,0,,Batch-Special
Temp-131,North,North-3,Upper Dir,35.3121,72.0158,Sharing,Rural,Prime,0,,Batch-Special
Temp-134,North,North-3,Upper Dir,35.2393,71.8148,Sharing,Rural,Poor Grid,0,,Batch-Special
Temp-137,North,North-3,Upper Dir,35.1388,72.0516,New Construction,Rural,Poor Grid,0,,Batch-Special
Temp-138,North,North-3,Upper Dir,35.1989,72.1887,Sharing,Rural,Bad Grid,0,,Batch-Special
Temp-139,North,North-3,Upper Dir,35.0625,72.062,Sharing,Rural,Prime,0,,Batch-Special
Temp-140,North,North-3,Upper Dir,35.1501,71.9386,Sharing,Rural,Good Grid,0,,Batch-Special
Temp-143,South,South-4,Khairpur,26.9218,68.4298,Sharing,Rural,Bad Grid,0,,Batch-Special
Temp-144,South,South-4,Khairpur,27.5402,68.6471,Sharing,Rural,Prime,0,,Batch-Special
Temp-145,South,South-4,Khairpur,27.207,68.665,Sharing,Rural,Bad Grid,0,,Batch-Special
Temp-149,South,South-4,Khairpur,27.1662,68.4034,Sharing,Rural,Bad Grid,0,,Batch-Special
Temp-150,South,South-4,Khairpur,27.4829,68.5791,Sharing,Rural,Prime,0,,Batch-Special
Temp-151,South,South-4,Khairpur,27.414,68.5943,Sharing,Rural,Prime,0,,Batch-Special
Temp-152,South,South-4,Khairpur,27.1985,69.0422,Sharing,Rural,Bad Grid,0,,Batch-Special
Temp-153,South,South-4,Khairpur,27.39844,68.73842,Sharing,Rural,Bad Grid,0,,Batch-Special
Temp-154,South,South-4,Khairpur,27.45634,68.3581,Sharing,Rural,Bad Grid,0,Yes,Batch-Special
Temp-155,South,South-4,Khairpur,26.9845,68.9042,Sharing,Rural,Good Grid,0,,Batch-Special
Temp-156,South,South-4,Khairpur,27.404,68.6722,Sharing,Rural,Good Grid,0,,Batch-Special
Temp-158,South,South-4,Khairpur,27.2576,68.5893,Sharing,Rural,Bad Grid,0,,Batch-Special
Temp-159,South,South-4,Khairpur,27.36576,68.63541,Sharing,Rural,Bad Grid,0,,Batch-Special
Temp-160,South,South-4,Khairpur,27.28,68.6001,Sharing,Rural,Bad Grid,0,,Batch-Special
Temp-161,South,South-4,Khairpur,27.4305,68.772,Sharing,Rural,Poor Grid,0,,Batch-Special
Temp-164,South,South-4,Khairpur,27.4626,68.4616,Sharing,Rural,Bad Grid,0,,Batch-Special
Temp-165,South,South-4,Khairpur,27.4987,68.4923,Sharing,Rural,Prime,Fiber POP,,Batch-Special
Temp-166,South,South-4,Khairpur,27.6507,68.6767,Sharing,Rural,Bad Grid,0,,Batch-Special
Temp-167,South,South-4,Khairpur,27.5397,68.7502,Sharing,Rural,Bad Grid,Fiber POP,,Batch-Special
Temp-168,South,South-4,Khairpur,27.1021,68.4504,Sharing,Rural,Bad Grid,0,,Batch-Special
Temp-170,South,South-4,Khairpur,27.0359,68.6189,Sharing,Rural,Bad Grid,0,,Batch-Special
Temp-172,South,South-4,Khairpur,27.42376,68.49596,Sharing,Rural,Good Grid,0,,Batch-Special
Temp-173,South,South-4,Khairpur,27.422,68.5666,Sharing,Rural,Bad Grid,0,,Batch-Special
Temp-174,South,South-4,Khairpur,27.52093,68.54904,Sharing,Rural,Prime,0,,Batch-Special
Temp-175,South,South-4,Khairpur,26.8946,68.3683,Sharing,Rural,Bad Grid,0,,Batch-Special
Temp-176,South,South-4,Khairpur,26.84,68.3782,Sharing,Rural,Bad Grid,0,,Batch-Special
Temp-177,South,South-4,Khairpur,26.7846,68.3378,Sharing,Rural,Bad Grid,0,,Batch-Special
Temp-178,South,South-4,Khairpur,27.63197,68.54724,Sharing,Rural,Bad Grid,0,,Batch-Special
Temp-179,South,South-4,Khairpur,27.62017,68.75115,Sharing,Rural,Poor Grid,0,,Batch-Special
Temp-180,South,South-4,Khairpur,27.027553,68.522008,Sharing,Rural,Bad Grid,0,,Batch-Special
Temp-182,South,South-4,Khairpur,27.267,68.5205,Sharing,Rural,Bad Grid,0,,Batch-Special
Temp-183,South,South-4,Khairpur,27.15756,68.46312,Sharing,Rural,Bad Grid,0,,Batch-Special
Temp-185,South,South-4,Khairpur,27.1438,68.6466,Sharing,Rural,Poor Grid,0,,Batch-Special
Temp-187,South,South-2,Shaheed Benazirabad,26.61874,68.341685,Sharing,Rural,Bad Grid,Fiber POP,,Batch-Special
Temp-188,South,South-2,Shaheed Benazirabad,26.5719,68.2699,Sharing,Rural,Bad Grid,0,,Batch-Special
Temp-191,South,South-2,Shaheed Benazirabad,26.3336,68.3528,Sharing,Rural,Bad Grid,0,Yes,Batch-Special
Temp-192,South,South-2,Shaheed Benazirabad,26.3067,68.37,Sharing,Rural,Bad Grid,0,,Batch-Special
Temp-195,South,South-2,Shaheed Benazirabad,26.2475,68.2972,Sharing,Rural,Bad Grid,0,Yes,Batch-Special
Temp-198,South,South-2,Shaheed Benazirabad,26.46206,68.25165,Sharing,Rural,Good Grid,0,,Batch-Special
Temp-199,South,South-2,Shaheed Benazirabad,26.5515,67.9881,Sharing,Rural,Bad Grid,0,Yes,Batch-Special
Temp-200,South,South-2,Shaheed Benazirabad,26.4675,68.0636,Sharing,Rural,Solar,0,,Batch-Special
Temp-201,South,South-2,Shaheed Benazirabad,26.4619,68.1622,Sharing,Rural,Poor Grid,0,Yes,Batch-Special
Temp-207,South,South-2,Shaheed Benazirabad,26.4677,68.4911,Sharing,Rural,Bad Grid,0,,Batch-Special
Temp-208,South,South-2,Shaheed Benazirabad,26.488,68.3883,Sharing,Rural,Solar,0,Yes,Batch-Special
Temp-209,South,South-2,Shaheed Benazirabad,26.4467,68.5656,Sharing,Rural,Bad Grid,0,Yes,Batch-Special
Temp-210,South,South-2,Shaheed Benazirabad,26.13999,68.42705,Sharing,Rural,Prime,0,,Batch-Special
Temp-212,South,South-2,Shaheed Benazirabad,26.4544,68.0006,Sharing,Rural,Bad Grid,0,Yes,Batch-Special
Temp-214,South,South-2,Shaheed Benazirabad,26.404482,68.312818,Sharing,Rural,Bad Grid,0,,Batch-Special
Temp-217,South,South-2,Shaheed Benazirabad,26.515,68.1144,Sharing,Rural,Bad Grid,0,Yes,Batch-Special
Temp-218,South,South-2,Shaheed Benazirabad,26.30956,68.66207,Sharing,Rural,Bad Grid,0,,Batch-Special
Temp-219,South,South-2,Shaheed Benazirabad,26.1785,68.3698,Sharing,Rural,Bad Grid,0,Yes,Batch-Special
Temp-220,South,South-2,Shaheed Benazirabad,26.3302,68.5003,Sharing,Rural,Bad Grid,0,Yes,Batch-Special
Temp-221,South,South-2,Shaheed Benazirabad,26.372,68.518,Sharing,Rural,Bad Grid,0,Yes,Batch-Special
Temp-222,South,South-2,Shaheed Benazirabad,26.32547,68.57841,Sharing,Rural,Bad Grid,0,,Batch-Special
Temp-225,South,South-2,Shaheed Benazirabad,26.24013,68.38308,Sharing,Suburban,Bad Grid,0,,Batch-Special
Temp-226,South,South-2,Shaheed Benazirabad,26.26071,68.38586,Sharing,Suburban,Bad Grid,0,,Batch-Special
